,Client,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,TransactionsCred,VolumeDeb,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sex_F,Sex_M,Sale_CL,Sale_CL_probability
10,328,-0.7919003688390039,-1.4302252904649762,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.675615377105923,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,0.47112028232466596,-0.567878318134488,-0.8958990132981735,-0.6395468649789139,-0.6222288115814646,-0.7173448493359147,-0.9350190356378456,-0.7065486856309234,-0.6750672100865376,-0.889569317632574,1,0,1,0.7094738
11,1381,-0.20198918572576371,0.41387309980410214,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.5961557230697578,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.3326928976788353,-0.4022264768620697,-0.8431379674621388,-0.6071752513058603,-0.3968983504100364,-0.7173448493359147,-0.6255696124283326,-0.37181498208379093,-0.052559070470569735,-0.889569317632574,0,1,1,0.7102139
12,932,-1.0600418157086584,0.28109801570472853,-0.26183154638761413,1.6118704860193431,2.031656444818742,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,1.0303786817913145,4.532477740873979,1.37877227786154,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.8815604381260703,-0.567878318134488,-0.7786870844647525,-0.6395468649789139,-0.6222288115814646,-0.4489734581346203,-0.6255696124283326,-0.7065486856309234,-0.6750672100865376,-0.03945157202662341,1,0,1,0.9529779
13,1274,-0.04110431760397095,-1.0614056124111604,-0.26183154638761413,-0.4748145617731398,1.707909664012702,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.6683251643112653,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,0.07258509433310237,-0.07092279431723299,1.4954962440653023,-0.3158307282483774,-0.22234536219133763,4.370893727757976,-0.31612018921881974,-0.37181498208379093,-0.4260639542401504,0.8106661735793271,0,1,0,0.37950608
14,204,-0.04110431760397095,-1.4007197162206708,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.6765819339011924,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.5462603063363646,-0.567878318134488,-0.5174419456940046,0.4395069241228746,-0.6222288115814646,-0.6323940444994474,-0.6255696124283326,-0.037081278536658435,-0.6750672100865376,-0.6770398812310864,1,0,1,0.9075856
15,550,1.1923463379964403,1.0629957331788178,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,1.5978709238739224,-0.34757066781809526,-0.27231994714548213,-0.6448339695527008,-0.3410315880885931,-0.21642019809304383,0.624279613067185,-0.20539748869694732,-0.19738897694155544,-0.030137010504350095,-0.567878318134488,-0.039915157998621734,-0.6395468649789139,-0.6222288115814646,0.5307240583865187,-0.4398999585026249,-0.7065486856309234,-0.6750672100865376,0.5981367371778396,1,0,1,0.6315378
16,1116,-0.9527852369607966,-1.0909111866554657,-0.26183154638761413,1.6118704860193431,-0.234571020823538,1.5978709238739224,2.877112750272011,2.976067993804198,-0.6077052002584089,-0.3407205385097943,-0.21642019809304383,0.20667762302544013,1.8414882897638543,7.96062172247518,0.6396824929025762,2.745158507313879,0.9483508631604789,0.6553176819432321,1.551199797209707,0.31173976147473603,2.7783740428763095,0.967119832104739,1.8149653483773336,2.5109016647912283,0,1,1,0.962443
17,469,-0.20198918572576371,1.1220068816674282,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,1.786006170155727,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,0.5436706032382281,-0.07092279431723299,0.5861597900502841,0.87112843976359,-0.6222288115814646,1.0224161704538868,-0.19234041993501455,-0.37181498208379093,-0.6750672100865376,0.5981367371778396,0,1,1,0.78340733
18,262,-0.20198918572576371,-0.5155524888915133,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,0.7812661981069922,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,0.053521647801751504,-0.567878318134488,-0.4125250844245909,-0.5316414860687351,-0.3959782799599528,0.20201163856096568,-0.19234041993501455,-0.37181498208379093,-0.550565582163344,1.2357250463823024,1,0,0,0.27525938
19,1572,0.3342937080135455,0.6499176937585441,-0.26183154638761413,1.6118704860193431,0.08917575998250203,-0.6258327785172862,2.877112750272011,-0.27231994714548213,-0.48383771977643825,-0.3409015799869867,5.250449801634035,-0.23119258527095707,-0.1880865012435822,-0.19738897694155544,1.940221400762101,-0.4022264768620697,0.6045328069968934,0.3963447725588029,3.2499171892892313,0.20531528097127277,0.921677503619232,0.297652425010474,2.4374734879933015,-0.4645104448295987,1,0,0,0.49860072
20,661,1.353231206118233,-0.7515970828459553,-0.26183154638761413,1.6118704860193431,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.46562493709624425,0.22940008691216673,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.5359756091785075,-0.4022264768620697,-0.4235385680625225,-0.42373610715855625,-0.3072852245538708,0.06923667692767224,-0.37801007386072233,-0.37181498208379093,0.1964441853758174,-0.6770398812310864,1,0,0,0.1303138
21,1142,-0.04110431760397095,-1.5777531616865024,-0.26183154638761413,5.7852405816043095,0.08917575998250203,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,2.2455210558144056,-0.17600004285433052,-0.1310721506289198,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.8716836161198324,-0.7335301594069064,-0.897779672741454,-0.6395468649789139,-0.6222288115814646,-0.7173448493359147,-0.9969089202797482,-0.7065486856309234,-0.6750672100865376,-0.889569317632574,1,0,0,0.0817316
22,1379,0.2806654186396146,0.3843675255597969,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.47358588293494,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.1525932060459167,-0.4022264768620697,-0.24286942829392888,-0.42373610715855625,-0.20821620484561917,0.44427874865015043,0.36466854184210873,-0.037081278536658435,0.5699490691453981,1.2357250463823024,1,0,1,0.8860944
23,536,-0.6846437900911421,-1.3712141419763657,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.3066823216980593,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.7205770212611295,-0.4022264768620697,-0.7200402584474109,-0.6395468649789139,-0.6222288115814646,-0.3132779192943101,-0.873129150995943,-0.7065486856309234,-0.6750672100865376,-0.6770398812310864,0,1,1,0.7828336
24,761,0.11978055051782183,-1.3859669290985182,-0.26183154638761413,1.6118704860193431,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.6053497658917013,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.07618676689909107,0.2603808882276037,-0.21212509159133947,-0.4021550313765204,-0.05126260195323728,0.11037489075125775,0.30277865720020614,0.6323861285576065,0.44544744122220453,0.38560730077635186,1,0,1,0.95586073
25,1034,1.406859495492164,0.9597262233237494,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.5884039455400136,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.8234222776372122,-0.567878318134488,-0.8564393587973412,-0.5748036376328066,-0.6055633845610816,-0.6780157730227354,-0.4398999585026249,-0.037081278536658435,-0.052559070470569735,-0.6770398812310864,0,1,0,0.40727454
26,247,0.709691733631062,0.9597262233237494,-0.26183154638761413,1.6118704860193431,-0.234571020823538,-0.6258327785172862,2.877112750272011,-0.27231994714548213,-0.2924770046094636,-0.11352272144331141,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,3.1371143957241974,0.9229882533172771,0.2828299381339649,1.0869391975839477,0.5740363717254011,0.18690927325670476,0.36466854184210873,0.6323861285576065,-0.30156232631695684,0.8106661735793271,1,0,1,0.91896594
27,253,-0.2556174750996946,-1.3859669290985182,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,1.5978709238739224,2.877112750272011,-0.27231994714548213,-0.6408796924739502,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,7.3491174359516025,-0.19738897694155544,0.4985264737570904,0.2603808882276037,0.6884710831455526,-0.6395468649789139,-0.6222288115814646,0.4628420726699711,-0.13045053529311196,-0.7065486856309234,-0.6750672100865376,0.17307786437486422,0,1,0,0.3950863
28,1542,0.7633200230049929,-0.6630803601130395,-0.26183154638761413,1.6118704860193431,-0.234571020823538,-0.6258327785172862,2.877112750272011,-0.27231994714548213,-0.6468212676956537,4.543394264844383,-0.21642019809304383,-0.23119258527095707,-0.19847309371560126,-0.19738897694155544,-0.4350551530343295,0.09472904695518536,-0.8957280442578752,-0.6395468649789139,-0.6222288115814646,-0.7157716862833875,-0.8112392663540404,-0.7065486856309234,-0.6750672100865376,-0.6770398812310864,1,0,1,0.72563094
29,631,1.2459746273703713,0.6351649066363916,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.4874172867702956,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.6570483223933459,-0.567878318134488,-0.6741863618394248,-0.6395468649789139,-0.6222288115814646,-0.20732538770660494,-0.8112392663540404,-0.7065486856309234,-0.6750672100865376,-0.4645104448295987,1,0,0,0.08615189
30,1477,1.1923463379964403,1.136759668789581,-0.26183154638761413,5.7852405816043095,-0.234571020823538,1.5978709238739224,-0.34757066781809526,-0.27231994714548213,-0.0170760486481981,-0.20355067622279815,-0.21642019809304383,0.27601567820545136,-0.20539748869694732,-0.19738897694155544,-0.5598752406446994,-0.4022264768620697,-0.5145559882937705,-0.20792534933819853,-0.2593391382126252,-0.32106507640431964,0.17899888791640098,0.297652425010474,0.32094581329901095,0.38560730077635186,1,0,1,0.62337846
31,238,-0.9527852369607966,2.1989603415845695,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.36270357107268103,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.4855582611686156,-0.4022264768620697,-0.42739939093053725,0.00788540848215912,-0.4923947192007935,-0.5666358289038115,-0.25423030457691714,-0.037081278536658435,-0.4260639542401504,0.17307786437486422,0,1,1,0.99747413
32,457,1.6750009423618186,-1.5777531616865024,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,1.5978709238739224,-0.34757066781809526,-0.27231994714548213,-0.43846851594110875,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,1.9609777521489944,1.916899300951787,1.6908239274109857,0.7632230608534111,-0.13195278042557285,0.022277759809736015,0.6741179650516217,-0.037081278536658435,-0.052559070470569735,-0.25198100842811105,1,0,1,0.83634806
33,370,1.8895140998575424,-1.5630003745643497,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.4711457852050852,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.8817388191848105,-0.7335301594069064,-0.8958990132981735,-0.6395468649789139,-0.6222288115814646,-0.7173448493359147,-0.9350190356378456,-0.7065486856309234,-0.6750672100865376,-0.889569317632574,0,1,1,0.5345893
34,1556,0.9778331805007167,0.8121983521022231,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,2.877112750272011,-0.27231994714548213,-0.6665265160621953,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.3554560523376978,-0.19738897694155544,-0.3671767006572691,-0.4022264768620697,-0.4418052422660663,-0.6395468649789139,-0.6222288115814646,0.3315616159365784,-0.7493493817121378,-0.7065486856309234,-0.6750672100865376,-0.03945157202662341,0,1,1,0.68624264
35,981,-0.41650234322148744,-0.7073387214794974,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,0.8594445468448942,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.8817395052658055,-0.7335301594069064,-0.8841021495175952,-0.5963847134148424,-0.6222288115814646,-0.7173448493359147,-0.9350190356378456,-0.37181498208379093,-0.6750672100865376,-0.889569317632574,0,1,0,0.37787965
36,79,-0.04110431760397095,-0.4712941275250554,-0.26183154638761413,3.698555533811826,0.08917575998250203,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.48720772004551754,0.24189217975869826,3.3807312967222094,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.8333793711198832,-0.4022264768620697,-0.897779672741454,-0.6395468649789139,-0.6222288115814646,-0.7173448493359147,-0.9969089202797482,-0.7065486856309234,-0.6750672100865376,-0.889569317632574,1,0,0,0.045886997
37,1045,0.6024351548832001,-1.2089334836326868,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,1.5978709238739224,-0.34757066781809526,-0.27231994714548213,-0.4151213485038509,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.7788167217372705,-0.4022264768620697,-0.4547612761398664,-0.6395468649789139,-0.6222288115814646,-0.1730304331615126,-0.56367972778643,-0.7065486856309234,-0.6750672100865376,-0.25198100842811105,0,1,1,0.8195443
38,943,-1.5426964200740367,0.6351649066363916,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,2.877112750272011,-0.27231994714548213,-0.42796906366339454,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.19397223697772634,-0.19738897694155544,-0.6839046199081543,-0.567878318134488,-0.6949922682294779,-0.5748036376328066,0.025401834304487055,-0.5919716198647615,-0.06856065065120938,-0.037081278536658435,0.6944506970685916,-0.6770398812310864,1,0,1,0.8826725
39,1423,1.353231206118233,-0.840113805578871,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.4293848343031265,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.2859790148807852,-0.567878318134488,-0.3729731066419977,0.9790338186737687,-0.6222288115814646,-0.6942980106163916,-0.8112392663540404,-0.37181498208379093,-0.6750672100865376,-0.6770398812310864,0,1,1,0.61452276
40,1311,1.2996029167443022,0.41387309980410214,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.590152194187022,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.12704217762438882,-0.4022264768620697,-0.1924947683223769,-0.5855941755238245,0.15481408306370473,0.502957730509414,0.05521911863259579,-0.37181498208379093,-0.30156232631695684,1.44825448278379,1,0,0,0.45883515
41,819,-0.41650234322148744,1.092501307423123,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,2.877112750272011,6.224455934753879,-0.49561389557041013,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.18358564450570725,2.8653635085006965,0.0006875794864293459,-0.07092279431723299,-0.5281572593256562,-0.6395468649789139,0.19674325585779956,-0.6150892509216483,-0.25423030457691714,-0.7065486856309234,-0.052559070470569735,-0.4645104448295987,0,1,1,0.89858997
42,1352,1.353231206118233,-0.7073387214794974,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,0.56599595156355,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.7548138350813078,-0.567878318134488,-0.8243792443606166,-0.628756327087896,-0.26694273929067497,-0.7173448493359147,-0.8112392663540404,-0.37181498208379093,-0.4260639542401504,-0.889569317632574,1,0,0,0.16958557
43,436,-0.7919003688390039,-0.5450580631358185,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.6543160670172574,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,0.2763655575947588,0.09472904695518536,0.19033568733262077,1.3567026448593946,-0.3659978711430763,0.20775368370268982,0.05521911863259579,1.3018535356518715,-0.4260639542401504,-0.03945157202662341,0,1,1,0.6049954
44,393,0.9778331805007167,0.9302206490794441,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.5606058756961803,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,2.274252625751269,-0.4022264768620697,2.866548268928923,-0.6395468649789139,-0.6222288115814646,-0.48923620671947454,-0.4398999585026249,-0.7065486856309234,-0.6750672100865376,-0.03945157202662341,0,1,0,0.3145011
45,1532,-0.3628740538475565,-0.08772166234908713,-0.26183154638761413,-0.4748145617731398,0.41292254078854207,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.18397462968724662,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,1.313729970442139,-0.23657463558965133,0.5385879965253815,-0.6395468649789139,0.5019340961145066,2.069985447131732,-0.13045053529311196,-0.7065486856309234,-0.052559070470569735,0.8106661735793271,0,1,0,0.29459107
46,1019,-1.2745549732043822,-1.00239446392255,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.4887258835526792,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.2723585919244891,-0.567878318134488,-0.20274333647401405,-0.03527674308191239,0.5386883066223763,-0.1676030206302938,2.0356954271734784,1.9713209427461362,2.4374734879933015,0.17307786437486422,1,0,1,0.80697316
47,971,0.9242048911267857,-0.7515970828459553,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.6610257879525963,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.5587123333579134,-0.567878318134488,-0.618984903922173,-0.6395468649789139,0.2621706807506343,-0.4781572059220519,-0.19234041993501455,-0.7065486856309234,0.44544744122220453,-0.25198100842811105,0,1,0,0.20722842
48,1439,-0.8991569475868657,-1.474483651831434,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,4.419765267367966,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,0.0504716747377941,-0.4022264768620697,0.2825365552608131,-0.4561077208316099,0.48296675698693325,1.3623782792680617,-0.13045053529311196,-0.37181498208379093,0.1964441853758174,0.17307786437486422,1,0,0,0.39246053
49,1015,-0.5773872113432802,-0.16148559795985026,-0.26183154638761413,1.6118704860193431,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.23382880048232374,0.9208245059796186,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.7502143480897949,-0.4022264768620697,0.9581490988599707,-0.6395468649789139,2.647529705799657,2.061296867592624,0.921677503619232,-0.7065486856309234,0.6944506970685916,3.1484899739956913,0,1,1,0.78943104
50,256,-0.6846437900911421,-0.20574395932630815,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,1.5978709238739224,-0.34757066781809526,-0.27231994714548213,-0.35781998907844575,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,0.552300816076271,-0.23657463558965133,-0.3116372795588453,-0.3158307282483774,0.6530027200903158,-0.7173448493359147,-0.13045053529311196,-0.037081278536658435,0.1964441853758174,-0.889569317632574,1,0,0,0.28270963
51,1285,1.8358858104836113,-1.518742013197892,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.6299393930841314,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.35133028791219556,-0.567878318134488,-0.3516484801836797,-0.5640130997417887,-0.2842956151756487,0.31936960227949285,-0.25423030457691714,-0.37181498208379093,0.32094581329901095,-0.4645104448295987,0,1,1,0.876921
52,1084,-1.0064135263347276,-0.0729688752269345,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,-0.6258327785172862,-0.34757066781809526,-0.27231994714548213,-0.38184784995540594,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,-0.20539748869694732,-0.19738897694155544,-0.638156739151281,-0.567878318134488,-0.19703297052805313,0.9790338186737687,0.30363634635572473,-0.7173448493359147,-0.06856065065120938,0.6323861285576065,0.1964441853758174,-0.889569317632574,0,1,1,0.8094696
53,998,-0.2556174750996946,-1.474483651831434,-0.26183154638761413,-0.4748145617731398,-0.234571020823538,1.5978709238739224,2.877112750272011,-0.27231994714548213,0.6815024767169444,-0.3410315880885931,-0.21642019809304383,-0.23119258527095707,2.1466359899993033,-0.19738897694155544,0.659598395070406,0.426032729500022,0.7503003268790057,0.5474123030330533,0.15488352234295627,1.8433477119694046,0.7360078496935243,0.297652425010474,0.07194255745262383,2.085842791988253,0,1,1,0.9284216
